-0.00505661,-0,0.00494894,0.00251759,0.000633341
-0.00422156,-0,0.00506368,0.00256439,0.000645607
-0.00322773,-0,0.00517814,0.00260879,0.000659168
-0.00022093,-0,0.00530742,0.00265247,0.000671229
0.00470526,-0,0.00542103,0.00269928,0.000688245
-0.00404958,-0,0.00554093,0.0027473,0.000698652
-0.00359869,-0,0.00565435,0.0027937,0.000713141
-0.00229739,-0,0.00577435,0.00284021,0.000726816
-0.000451972,-0,0.00589785,0.00288532,0.000740654
0.00129118,-0,0.0060116,0.00292912,0.000755349
-0.00512939,-0,0.0077835,0.0211281,0.0010186
0.000436125,-0,0.0171174,0.0614189,0.00142714
0.0174047,-0,0.0237328,0.101871,0.00220695
0.0373028,-0,0.033326,0.141971,0.00309126
0.0169074,-0,0.0482153,0.183789,0.00428529
0.0160474,-0,0.0643439,0.225075,0.00622741
0.0855369,-0,0.0853833,0.267466,0.00886065
0.0252712,-0,0.112107,0.310864,0.0122554
0.0193449,-0,0.143725,0.354972,0.0165056
0.0805615,-0,0.18148,0.400269,0.0223191
0.0199799,-0,0.226606,0.446416,0.0295868
0.0205484,-0,0.280098,0.493786,0.0383226
0.0926119,-0,0.379755,0.567227,0.0550587
0.0258383,-0,0.462562,0.618332,0.06967
0.0466814,-0,0.559942,0.669055,0.0870685
0.0970662,-0,0.663568,0.717979,0.10873
0.0192893,-0,0.767339,0.764215,0.135156
0.0183273,-0,0.869374,0.80716,0.166172
0.0871587,-0,0.968333,0.846659,0.2018
0.0205334,-0,1.06295,0.881555,0.240575
0.0214839,-0,1.15001,0.911452,0.281545
0.0633042,-0,1.23901,0.938472,0.326424
0.0180265,-0,1.3231,0.960718,0.373016
0.023006,-0,1.39511,0.977893,0.419847
0.0637993,-0,1.46493,0.991419,0.467358
0.0128136,-0,1.52837,1.00115,0.515272
0.007682,-0,1.57478,1.00641,0.560883
0.0564563,-0,1.59482,1.00722,0.60344
0.036315,-0,1.60355,1.00622,0.644023
0.0310363,-0,1.61791,1.00496,0.685011
0.0213231,-0,1.63427,1.00312,0.725754
0.0176958,-0,1.65648,1.00074,0.768639
0.0830632,-0,1.68408,0.997401,0.8125
0.0119973,-0,1.71732,0.992966,0.857001
0.0223343,-0,1.75662,0.987078,0.902565
0.0946856,-0,1.80334,0.979534,0.94924
0.0220503,-0,1.85818,0.970494,0.996909
0.0224678,-0,1.92362,0.959273,1.04592
0.0826406,-0,2.00144,0.945751,1.09597
0.0194406,-0,2.09397,0.929343,1.14723
0.0206826,-0,2.19553,0.909964,1.19592
0.0743598,-0,2.29863,0.885401,1.24294
0.0201426,-0,2.39848,0.855745,1.28715
0.0232445,-0,2.49758,0.821224,1.32862
0.0595888,-0,2.59386,0.783826,1.3654
0.0163938,-0,2.68191,0.743993,1.39691
0.0176534,-0,2.76794,0.701407,1.42471
0.0732827,-0,2.84491,0.657261,1.4478
0.0266296,-0,2.91764,0.611495,1.46699
0.029185,-0,2.98798,0.56469,1.48281
0.0859875,-0,3.05286,0.517411,1.49485
0.0211541,-0,3.11026,0.470025,1.5034
0.0215728,-0,-3.13426,0.424883,1.5075
0.0921923,-0,-3.12216,0.384044,1.5076
0.0155178,-0,-3.11511,0.343336,1.50672
0.0186754,-0,-3.10468,0.303027,1.50568
0.0984621,-0,-3.0905,0.262084,1.50415
0.0332808,-0,-3.07235,0.220902,1.50205
0.0315765,-0,-3.04894,0.178192,1.49924
0.0479416,-0,-3.02021,0.134287,1.49566
0.0461879,-0,-2.98676,0.089702,1.491
0.0238681,-0,-2.94675,0.0442789,1.48486
0.0183065,-0,-2.89961,-0.00230358,1.47723
0.0981319,-0,-2.84286,-0.0499025,1.46759
0.0211243,-0,-2.77326,-0.0999506,1.45583
0.0201366,-0,-2.69145,-0.1511,1.44155
0.0888521,-0,-2.59546,-0.202247,1.42452
0.0150724,-0,-2.49107,-0.251722,1.40341
0.0165894,-0,-2.389,-0.297747,1.37787
0.0875473,-0,-2.28744,-0.341476,1.34707
0.0185148,-0,-2.18895,-0.381858,1.31162
0.0191506,-0,-2.09009,-0.418826,1.2719
0.0677109,-0,-1.99282,-0.451313,1.22912
0.0171512,-0,-1.90125,-0.478745,1.18393
0.0261481,-0,-1.80845,-0.502078,1.13612
0.0743955,-0,-1.73004,-0.51938,1.08813
0.0184537,-0,-1.66332,-0.531985,1.04014
0.0245578,-0,-1.60356,-0.540865,0.992857
0.057695,-0,-1.56125,-0.545313,0.947008
0.0172853,-0,-1.5465,-0.545444,0.905208
0.0223218,-0,-1.53729,-0.544435,0.864474
0.0822209,-0,-1.52213,-0.543165,0.823107
0.0152626,-0,-1.50544,-0.541217,0.781593
0.0253488,-0,-1.48382,-0.538702,0.738908
0.162078,-0,-1.45619,-0.535288,0.695318
0.0433663,-0,-1.42366,-0.530797,0.651019
0.0461265,-0,-1.38436,-0.524938,0.605845
0.0445577,-0,-1.33836,-0.517511,0.559574
0.0428384,-0,-1.28352,-0.508345,0.512033
0.0236487,-0,-1.21856,-0.497472,0.463124
0.0229015,-0,-1.13985,-0.483815,0.412282
0.106099,-0,-1.048,-0.467574,0.361473
0.0234514,-0,-0.945294,-0.447868,0.31209
0.0269643,-0,-0.842678,-0.423313,0.265172
0.0886897,-0,-0.740703,-0.393693,0.220773
0.0187965,-0,-0.642775,-0.35959,0.179909
0.0135704,-0,-0.544912,-0.321252,0.142378
0.0768695,-0,-0.455551,-0.281068,0.110631
0.0243116,-0,-0.366559,-0.237461,0.0822728
0.0243494,-0,-0.282257,-0.191882,0.0584598
0.0778722,-0,-0.208756,-0.145699,0.0397522
0.0197054,-0,-0.139208,-0.0985478,0.0246233
0.0144955,-0,-0.0732382,-0.0502668,0.0131177
0.103438,-0,-0.0192824,-0.00380048,0.00567908
0.0241757,-0,0.0137344,0.040772,0.0026365
0.0229661,-0,0.0225198,0.0813378,0.00309965
0.0814169,-0,0.030671,0.122286,0.00408233
0.0173576,-0,0.0440826,0.163088,0.00529322
0.0134649,-0,0.0603576,0.204016,0.00701814
0.085468,-0,0.0807183,0.245856,0.00934584
0.0203603,-0,0.105407,0.288749,0.0126332
0.0164533,-0,0.135727,0.332822,0.0168852
0.11338,-0,0.171625,0.377669,0.0222865
0.0250019,-0,0.214612,0.423225,0.0289956
0.0727357,-0,0.265993,0.469753,0.037316
0.0405401,-0,0.326773,0.51788,0.0475006
0.0482744,-0,0.400406,0.56811,0.0601428
0.0425637,-0,0.486827,0.619364,0.07551
0.0471508,-0,0.587849,0.669805,0.0938514
0.0397834,-0,0.691383,0.717689,0.116576
0.0500528,-0,0.794345,0.762939,0.144168
0.0434105,-0,0.894149,0.805177,0.176784
0.0333576,-0,0.992468,0.844077,0.21386
0.0176378,-0,1.08975,0.878965,0.254491
0.0194798,-0,1.18744,0.909952,0.298796
0.0766077,-0,1.28251,0.936199,0.345756
0.0224497,-0,1.37483,0.957492,0.394671
0.0276005,-0,1.45154,0.972544,0.44304
0.0817383,-0,1.51604,0.983033,0.490873
0.021069,-0,1.56662,0.989265,0.537579
0.0111986,-0,1.59159,0.990891,0.580635
0.0770349,-0,1.59897,0.989964,0.620992
0.0208561,-0,1.61016,0.988856,0.661517
0.0176558,-0,1.62544,0.987267,0.703067
0.0858008,-0,1.64362,0.985078,0.744552
0.0157781,-0,1.66637,0.982266,0.786869
0.0274576,-0,1.69555,0.978659,0.830622
0.0779024,-0,1.72958,0.973748,0.8754
0.0231888,-0,1.77082,0.967264,0.920644
0.022524,-0,1.81903,0.959403,0.967261
0.094702,-0,1.87749,0.949831,1.01541
0.0170924,-0,1.9468,0.938003,1.06481
0.023748,-0,2.02763,0.923737,1.1152
0.0957319,-0,2.12216,0.90687,1.16512
0.0389242,-0,2.22447,0.886027,1.21347
0.0497838,-0,2.32592,0.860692,1.25893
0.0506638,-0,2.42753,0.829956,1.30242
0.0379192,-0,2.52718,0.794647,1.34261
0.0185189,-0,2.62109,0.756768,1.37754
0.0203228,-0,2.70817,0.715666,1.40812
0.0658351,-0,2.79598,0.671672,1.43532
0.0229544,-0,2.89105,0.623948,1.4597
0.0212978,-0,2.9832,0.575039,1.47894
0.0898568,-0,3.07198,0.524736,1.4933
0.0264031,-0,-3.13582,0.474579,1.50212
0.0268997,-0,-3.08546,0.427829,1.50503
0.0873149,-0,-3.06069,0.384217,1.50298
0.0229643,-0,-3.03447,0.340931,1.49984
0.0263525,-0,-3.00259,0.296607,1.49564
0.0766908,-0,-2.96622,0.251825,1.4901
0.022126,-0,-2.92232,0.205851,1.48311
0.0266884,-0,-2.87093,0.158873,1.47454
0.0852795,-0,-2.80779,0.109819,1.46394
0.0188159,-0,-2.73238,0.0591284,1.45087
0.0189439,-0,-2.64279,0.00778385,1.43517
0.0880936,-0,-2.54128,-0.0421686,1.41644
0.0226054,-0,-2.43676,-0.0902363,1.39286
0.0152794,-0,-2.33335,-0.135287,1.36452
0.0801883,-0,-2.23452,-0.177029,1.33126
0.0190936,-0,-2.13587,-0.215621,1.29349
0.0163859,-0,-2.03924,-0.24975,1.25268
0.0896957,-0,-1.94368,-0.279821,1.20837
0.0346175,-0,-1.86511,-0.303206,1.16356
0.0470835,-0,-1.79229,-0.322353,1.11776
0.0191505,-0,-1.72212,-0.33812,1.07067
0.0162175,-0,-1.65654,-0.350217,1.02311
0.0915677,-0,-1.59864,-0.358624,0.975826
0.0226016,-0,-1.56012,-0.362525,0.930889
0.0202158,-0,-1.54786,-0.362425,0.889252
0.0847178,-0,-1.53979,-0.361428,0.848483
0.0255175,-0,-1.52691,-0.360241,0.807702
0.0255459,-0,-1.5117,-0.358466,0.766328
0.0755621,-0,-1.49065,-0.356203,0.724063
0.0157061,-0,-1.46452,-0.352941,0.680358
0.0235301,-0,-1.43428,-0.348883,0.636941
0.0868242,-0,-1.39715,-0.343391,0.592119
0.0254416,-0,-1.35368,-0.336188,0.545746
0.0248568,-0,-1.3015,-0.327783,0.498312
0.0968776,-0,-1.23939,-0.317565,0.449994
0.0233859,-0,-1.16437,-0.304842,0.399353
0.023683,-0,-1.07608,-0.289219,0.347695
0.0978171,-0,-0.975998,-0.270863,0.298164
0.0297306,-0,-0.871979,-0.247709,0.25027
0.0237753,-0,-0.768496,-0.219666,0.205092
0.0669213,-0,-0.670398,-0.186596,0.163172
0.0223617,-0,-0.571248,-0.148881,0.124164
0.0271193,-0,-0.473651,-0.107843,0.0894744
0.0904155,-0,-0.375847,-0.0636558,0.0589616
0.0148106,-0,-0.279174,-0.0173068,0.0332818
0.0220164,-0,-0.141538,0.0553971,0.00417213
0.0432091,-0,-0.0541151,0.105866,-0.00922705
0.042786,-0,0.0170718,0.155411,-0.016925
0.0482514,-0,0.0619875,0.200926,-0.0188343
0.023654,-0,0.0865286,0.244352,-0.0165151
0.019034,-0,0.114277,0.287785,-0.0131951
0.0831375,-0,0.145282,0.33119,-0.00873102
0.024579,-0,0.183594,0.376163,-0.0029091
0.0261681,-0,0.228454,0.42199,0.00441684
0.093975,-0,0.283995,0.470893,0.013684
0.0184868,-0,0.348998,0.519738,0.0247864
0.0159062,-0,0.425992,0.569899,0.0381655
0.0947556,-0,-nan,0,0
