0.000897221,-0,0.0283877,0.00174468,-0.00332981
0.00140037,-0,0.0286586,0.00176056,-0.00335929
-0.00105968,-0,0.0289302,0.00177747,-0.00338773
0.000845066,-0,0.0292078,0.00179238,-0.00341877
-2.91078e-05,-0,0.0294786,0.00180565,-0.00344615
0.00152284,-0,0.0297543,0.00182423,-0.00347803
0.00288118,-0,0.0300358,0.00184079,-0.00350863
-0.0017897,-0,0.0339917,0.00766225,-0.00271384
-0.00211844,-0,0.050825,0.080249,0.000218588
0.00147616,-0,0.0837328,0.175199,0.00499209
0.0114052,-0,0.131826,0.27159,0.0125579
0.0274174,-0,0.198718,0.370517,0.0244581
0.229519,-0,0.295712,0.474507,0.0420466
0.049657,-0,0.424682,0.578959,0.0676296
0.115654,-0,0.561284,0.679825,0.106354
0.0747949,-0,0.695884,0.773532,0.157772
0.0410293,-0,0.828637,0.860393,0.222552
0.120191,-0,0.959401,0.937187,0.297523
0.0388401,-0,1.08204,1.0027,0.381249
0.0315237,-0,1.20634,1.05797,0.473171
0.0295744,-0,1.33378,1.10199,0.572748
0.0835547,-0,1.45436,1.13234,0.676455
0.0360455,-0,1.5512,1.14878,0.778846
0.0333363,-0,1.64175,1.15453,0.882466
0.118728,-0,1.71186,1.14912,0.982722
0.0245033,-0,1.78402,1.13661,1.08234
0.0431116,-0,1.88758,1.11784,1.18684
0.126838,-0,2.02231,1.09007,1.29182
0.0224156,-0,2.16033,1.04823,1.39254
0.0331694,-0,2.29413,0.993524,1.48539
0.107708,-0,2.42585,0.926147,1.5708
0.0200084,-0,2.55724,0.847708,1.6468
0.0293128,-0,2.68774,0.760471,1.7115
0.0968145,-0,2.81691,0.66524,1.76431
0.0137327,-0,2.92696,0.566874,1.80244
0.0304883,-0,3.03105,0.466488,1.8292
0.136752,-0,3.1335,0.362258,1.8454
0.0388769,-0,-3.05556,0.258968,1.85011
0.0525044,-0,-2.98113,0.157324,1.84301
0.170254,-0,-2.89991,0.0556254,1.82854
0.0494581,-0,-2.78495,-0.0502537,1.80725
0.043935,-0,-2.64723,-0.154005,1.77537
0.175587,-0,-2.50945,-0.252325,1.72952
0.0504111,-0,-2.37372,-0.343388,1.67047
0.0299467,-0,-2.17637,-0.460863,1.56219
0.0615892,-0,-2.05405,-0.525724,1.47839
0.0549035,-0,-1.9295,-0.580128,1.38672
0.0694271,-0,-1.80046,-0.623513,1.28724
0.0252931,-0,-1.67583,-0.653312,1.18376
0.0287213,-0,-1.55558,-0.669747,1.07761
0.129982,-0,-1.44834,-0.672585,0.971617
0.028446,-0,-1.36167,-0.662319,0.868202
0.0367581,-0,-1.26032,-0.643805,0.764203
0.132468,-0,-1.12864,-0.617418,0.661156
0.0249334,-0,-0.99012,-0.576533,0.560083
0.0378208,-0,-0.855298,-0.52236,0.466329
0.138552,-0,-0.723549,-0.455659,0.380398
0.031163,-0,-0.591606,-0.378409,0.304172
0.0346829,-0,-0.460401,-0.291228,0.238562
0.125317,-0,-0.333421,-0.197233,0.18562
0.0402744,-0,-0.21714,-0.0994565,0.146452
0.0427047,-0,-0.103553,0.00373995,0.118369
0.123252,-0,0.0167121,0.109436,0.102287
0.0461915,-0,0.119424,0.214927,0.100158
0.0453498,-0,0.201751,0.31716,0.110385
0.151362,-0,0.298271,0.419591,0.127745
0.0403862,-0,0.430084,0.525503,0.153917
0.0464609,-0,0.566755,0.626186,0.193197
0.186649,-0,0.702123,0.721235,0.246411
0.0284195,-0,0.834395,0.807415,0.31125
0.0407743,-0,0.966877,0.884788,0.387679
0.0390702,-0,1.16229,0.97989,0.519414
0.0289105,-0,1.2875,1.02751,0.615135
0.0567192,-0,1.40456,1.06206,0.714968
0.0747736,-0,1.51048,1.08441,0.81991
0.0360971,-0,1.61109,1.09519,0.923075
0.0246043,-0,1.69674,1.09409,1.02557
0.036833,-0,1.76934,1.08327,1.12614
0.137345,-0,1.86571,1.06593,1.22956
0.0354885,-0,1.99489,1.04053,1.334
0.0243423,-0,2.13246,1.00163,1.43538
0.145442,-0,2.26741,0.948931,1.53062
0.020624,-0,2.40021,0.884201,1.61757
0.0227117,-0,2.53252,0.80917,1.6945
0.0963613,-0,2.66029,0.724463,1.76054
0.0278644,-0,2.79105,0.630058,1.8163
0.0413292,-0,2.91808,0.529922,1.85888
0.106225,-0,3.03561,0.426638,1.88762
0.0375491,-0,-3.13239,0.321376,1.90394
0.0473984,-0,-3.02669,0.215335,1.90726
0.155935,-0,-2.94342,0.112926,1.8978
0.0388046,-0,-2.84798,0.00980534,1.88059
0.0485756,-0,-2.719,-0.0946552,1.85519
0.116447,-0,-2.5821,-0.19617,1.81639
0.0435323,-0,-2.44824,-0.29069,1.76444
0.0409578,-0,-2.31523,-0.378282,1.69956
0.13772,-0,-2.18368,-0.455724,1.62441
0.0184654,-0,-2.05542,-0.522425,1.53941
0.0373704,-0,-1.92912,-0.577277,1.44727
0.142447,-0,-1.80292,-0.620433,1.34831
0.0568807,-0,-1.68002,-0.650149,1.24645
0.063517,-0,-1.55952,-0.667046,1.14035
0.0633676,-0,-1.45141,-0.67036,1.0343
0.0589973,-0,-1.36797,-0.660675,0.931864
0.0363492,-0,-1.26885,-0.642657,0.827788
0.0351793,-0,-1.13654,-0.616158,0.72229
0.132113,-0,-0.998731,-0.57659,0.621963
0.0303965,-0,-0.863351,-0.523306,0.527816
0.0293569,-0,-0.731565,-0.457302,0.441351
0.129915,-0,-0.599151,-0.380441,0.364263
0.0394415,-0,-0.473811,-0.295532,0.299657
0.0321913,-0,-0.351506,-0.203157,0.24606
0.129367,-0,-0.236381,-0.105468,0.205033
0.0375818,-0,-0.128328,-0.00389592,0.175525
0.0366537,-0,-0.0260612,0.0991981,0.157483
0.142831,-0,0.0709916,0.202937,0.150635
0.0433146,-0,0.149044,0.304554,0.155711
0.0530784,-0,0.225527,0.405383,0.16924
0.154699,-0,0.333961,0.510886,0.189187
0.0419889,-0,0.468694,0.615675,0.219028
0.0501311,-0,0.607058,0.715645,0.262556
0.185101,-0,0.742363,0.807213,0.318484
0.0397952,-0,0.875841,0.891745,0.387889
0.0411146,-0,1.00773,0.96585,0.467564
0.0976755,-0,1.12924,1.02664,0.553778
0.0323949,-0,1.25523,1.07754,0.648042
0.0175246,-0,1.36822,1.11531,0.747665
0.102515,-0,-nan,0,0
0.0424322,-0,-nan,0,0
